sensors,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,0
0,36.5,36.51039762,36.52102026,36.53187279,37.4,37.42987536,37.46039729,37.49157977,37.5234371,38,38.04286053,38.08664864,38.13138442,38.17708836,29.2,29.05241143,28.90162876,28.74758287,28.59020311,29,28.84808305,28.69287831,28.53431465,28.37231936,27.6,27.41778433,27.23162515,27.04143713,26.84713307,33,32.93465082,32.86788735,32.79967899,32.72999447,37.6,37.63420375,37.66914774,37.70484798,37.74132085,38,38.04286053,38.08664864,38.13138442,38.17708836,37.9,37.94069634,37.98227342,38.02475031,38.06814649,38.1,38.14502472,38.19102387,38.23801853,38.3,38.34935311,38.39977432,38.45128674,38.503914,38.5,38.5536815,38.60852477,38.66455496,38.72179775,28.8,28.64375466,28.48412786,28.32104643,28.1544356,33.4,33.34330759,33.28538825,33.22621543,33.16576198,33.7,33.64980018,33.59851393,33.54611775,33.49258762,37.4,37.42987536,37.46039729,37.49157977,37.5234371,40.7,40.80129377,40.90477974,41.01050535,41.11851906,40.7,40.80129377,40.90477974,41.01050535,41.11851906,40.9,41.00562216,41.1135302
1,37.2,37.24777007,37.29638641,37.34586402,37.39621815,38.1,38.16371407,38.22855688,38.29454841,38.5,38.5708003,38.64285486,38.71618591,38.79081606,32.2,32.15919227,32.11766161,32.07539521,32.03238003,31.8,31.75210605,31.70336362,31.6537577,31.60327298,32,31.95564916,31.91051262,31.86457645,31.81782651,36.8,36.84068385,36.88208843,36.92422652,36.9671111,38.7,38.77434341,38.85000385,38.92700467,39.00536959,39,39.07965808,39.16072734,39.24323279,39.32719988,38.9,38.97788652,39.05715285,39.13782342,39.21992311,39.1,39.18142963,39.26430184,39.34864217,39.43447664,39.2,39.28320119,39.36787633,39.45405155,39.1,39.18142963,39.26430184,39.34864217,39.43447664,32.5,32.46450694,32.4283851,32.39162334,32.35421032,37.1,37.14599851,37.19281192,37.24045464,37.28894139,38,38.06194252,38.12498238,38.18913903,38.25443225,40.9,41.01331764,41.12864277,41.24601094,41.36545836,41.2,41.31863231,41.43936626,41.56223907,41.68728865,41.5,41.62394698,41.75008974,41.8784672,42.00911894,41.7,41.82749009,41.95723874
2,36.4,36.42144382,36.44300353,36.46467976,36.48647313,37.8,37.82900987,37.85817653,37.88750081,37.91698356,38.5,38.5327929,38.56576303,38.59891133,28.6,28.5792901,28.55846827,28.53753392,28.51648643,29.2,29.18253269,29.16497099,29.14731437,29.12956233,30.2,30.18793702,30.17580884,30.16361512,30.1513555,34.2,34.20955431,34.21916025,34.22881811,34.23852817,37.6,37.62792901,37.65600896,37.68424066,37.71262493,38.1,38.13063117,38.16142788,38.19239103,38.22352151,37.9,37.92955031,37.95926031,37.98913088,38.01916288,38.3,38.33171204,38.36359545,38.39565118,38.42788015,38.6,38.63333333,38.66684681,38.70054141,38.7344181,38.8,38.8344142,38.86901438,38.90380156,29.7,29.68523485,29.67038991,29.65546475,29.64045892,35.2,35.21495863,35.22999811,35.24511886,35.26032133,35.4,35.4160395,35.43216568,35.44837901,35.46467997,38.6,38.63333333,38.66684681,38.70054141,38.7344181,40.6,40.64414198,40.68852252,40.7331429,40.77800443,40.8,40.84522284,40.89069009,40.93640305,40.98236306,41,41.04630371,41.09285766
3,36.2,36.15603029,36.11186297,36.06749715,36.02293194,37.4,37.36142338,37.32267339,37.28374925,37.24465017,38,37.96411993,37.9280786,37.8918753,37.85550929,28.9,28.82322231,28.74609956,28.66863021,30.9,30.8322108,30.76411694,30.69571704,30.62700974,33.5,33.44389583,33.38753952,33.33092993,33.27406592,37.5,37.46187281,37.42357426,37.38510359,37.34646003,38.7,38.6672659,38.63438468,38.60135569,38.56817826,38.5,38.46636705,38.43258295,38.39864701,38.36455855,38.3,38.2654682,38.23078121,38.19593832,38.16093885,38.5,38.46636705,38.43258295,38.39864701,38.36455855,38.7,38.6672659,38.63438468,38.60135569,38.56817826,38.9,38.86816475,38.83618642,38.80406437,38.77179796,32.2,32.13805332,32.07582823,32.01332348,38.7,38.6672659,38.63438468,38.60135569,38.56817826,38.5,38.46636705,38.43258295,38.39864701,38.36455855,41.4,41.37940036,41.35870813,41.33792292,41.31704428,41.2,41.17850151,41.1569064,41.13521423,41.11342458,41,40.97760266,40.95510466,40.93250555,40.90980487,41,40.97760266,40.95510466
4,36,35.96897898,35.93755701,35.90572889,35.87348938,37.1,37.08319695,37.06617671,37.04893648,37.03147342,37.6,37.58965966,37.57918567,37.5685763,37.55782979,31,30.90435187,30.80746745,30.70933075,30.6099256,30.5,30.39788916,30.29445849,30.18969094,32.3,32.22115492,32.14129073,32.06039427,31.97845218,36.7,36.67802678,36.65576955,36.63322463,36.61038831,39,39.00775525,39.01561075,39.02356778,39.03162765,38.8,38.80517017,38.81040717,38.81571185,38.8210851,38.4,38.4,38.4,38.4,38.4,38.6,38.60258508,38.60520358,38.60785593,38.61054255,39,39.00775525,39.01561075,39.02356778,39.03162765,38.9,38.90646271,38.91300896,38.91963981,38.92635638,32,31.91727729,31.83348536,31.74861038,31.66263835,37.2,37.18448949,37.1687785,37.15286445,37.8,37.79224475,37.78438925,37.77643222,37.76837235,40.3,40.3245583,40.34943403,40.37463129,40.40015424,41.7,41.7426539,41.78585911,41.82962277,41.8739521,41.3,41.33748373,41.37545195,41.41391092,41.452867,41.5,41.54006881,41.58065553
5,35.7,35.64579028,35.59077175,35.53493234,35.4782598,36.8,36.7622024,36.72384086,36.68490695,36.64539215,37.4,37.37115446,37.34187855,37.31216583,37.2820098,29.5,29.35328563,29.20438227,29.05325725,28.89987744,31,30.87566579,30.7494765,30.62140445,30.49142156,34.1,34.02191812,33.94267124,33.862242,37.5,37.47264647,37.44488483,37.41670898,37.38811274,38.4,38.38607457,38.37194137,38.3575973,38.34303921,38.6,38.58905859,38.57795393,38.56668359,38.5552451,38.3,38.28458256,38.26893509,38.25305415,38.23693627,38.6,38.58905859,38.57795393,38.56668359,38.5552451,38.8,38.79204261,38.7839665,38.77576988,38.76745098,38.8,38.79204261,38.7839665,38.77576988,38.76745098,31.1,30.9771578,30.85248278,30.7259476,30.5975245,38.1,38.08159854,38.06292252,38.04396786,38.02473039,39.1,39.09651864,39.09298534,39.08939932,41.3,41.32934287,41.35912355,41.38934855,41.42002451,41.1,41.12635885,41.15311098,41.18026226,41.20781863,41,41.02486684,41.0501047,41.07571911,41.10171569,41.1,41.12635885,41.15311098
6,36.6,36.53141671,36.46214269,36.39217099,36.32149457,38,37.94551669,37.89048466,37.83489838,37.77875227,38.8,38.75357383,38.70668008,38.65931404,38.61147096,30.7,30.57199536,30.44270153,30.31210554,30.18019425,28.9,28.75386681,28.60626186,28.45717031,28.3065772,33.8,33.70321675,33.60545875,33.5067162,33.40697916,38.4,38.34954526,38.29858237,38.24710621,39.7,39.6626381,39.62489991,39.58678165,39.54827948,39.5,39.46062382,39.42085106,39.38067774,39.34009981,39.1,39.05659525,39.01275336,38.96846991,38.92374047,39.4,39.35961668,39.31882663,39.27762578,39.23600997,39.6,39.56163096,39.52287549,39.48372969,39.44418965,39.6,39.56163096,39.52287549,39.48372969,39.44418965,30.2,30.06695965,29.9325794,29.79684575,29.65974507,37.1,37.03645242,36.97226483,36.90743077,36.84194375,38.4,38.34954526,38.29858237,38.24710621,38.19511161,41.2,41.17774522,41.15526631,41.132561,41.3,41.27875237,41.25729074,41.23561296,41.21371686,41.7,41.68278093,41.66538844,41.64782079,41.6300762,41.8,41.78378807,41.76741287
7,37.5,37.46574783,37.43105014,37.39590113,37.36029493,38.7,38.68135641,38.66247033,38.64333859,38.623958,39.4,39.39046142,39.38079877,39.37101044,39.36109479,31.1,30.98250206,30.8634758,30.74290135,30.62075857,28.9,28.75388632,28.60587212,28.45593268,28.30404295,33.9,33.81892208,33.73678957,33.65358876,33.56930573,38.3,38.27615355,38.25199693,38.2275261,38.20273698,39.8,39.79566428,39.79127217,39.78682293,40.8,40.80867143,40.81745566,40.82635414,40.83536837,40.5,40.50476929,40.50960061,40.51449478,40.5194526,40.7,40.70737072,40.71483731,40.72240102,40.73006312,41,41.01127287,41.02269236,41.03426039,41.04597888,41,41.01127287,41.02269236,41.03426039,41.04597888,30.2,30.07079562,29.93991066,29.80732326,29.67301127,37.4,37.36444712,37.32843179,37.29194801,37.25498968,39.1,39.08655928,39.07294373,39.05915108,39.04517902,41.8,41.82167859,41.84363915,41.86588536,41.88842093,43.5,43.54379075,43.58815109,43.63308843,43.1,43.13858789,43.17767769,43.21727594,43.25738925,43.5,43.54379075,43.58815109
8,37.8,38.26027397,38.7079377,39.14333667,39.56680689,38.9,39.33013699,39.7484894,40.1553801,40.55112311,39.1,39.52465753,39.93768062,40.339388,40.73008969,32.4,33.00821918,33.59977482,34.17512345,34.73470911,30.7,31.35479452,31.99164947,32.61105633,33.21349314,35.5,36.02328767,36.53223869,37.02724585,37.50869117,39,39.42739726,39.84308501,40.24738405,40.6406064,40,40.4,40.7890411,41.16742353,41.53543933,40.5,40.88630137,41.26201914,41.62744327,40.1,40.49726027,40.8836367,41.25942748,41.62492262,40.4,40.7890411,41.16742353,41.53543933,41.89337249,40.7,41.08082192,41.45121036,41.81145117,42.16182237,41,41.37260274,41.73499719,42.08746302,42.43027225,32.8,33.39726027,33.97815725,34.54313925,35.09264228,39.3,39.71917808,40.12687183,40.52339589,40.90905628,40.7,41.08082192,41.45121036,41.81145117,42.16182237,43.1,43.41506849,43.72150497,44.01954593,44.30942139,43.5,43.80410959,44.09988741,44.38756173,44.66735456,43.2,43.51232877,43.81610058,44.11154988,43.3,43.60958904,43.91069619
9,41.6,41.80137193,42.0025417,42.20350954,42.40427563,42.4,42.60056885,42.80093635,43.00110272,43.20106815,43.3,43.49966538,43.69913033,43.89839505,44.09745974,38.7,38.90428309,39.1083611,39.31223425,39.51590275,36.8,37.0061904,37.21217381,37.41795045,37.62352051,35.9,36.10709386,36.31397983,36.52065812,36.72712893,38.7,38.90428309,39.1083611,39.31223425,39.51590275,40.9,41.10207462,41.30394639,41.50561551,41.70708218,40.8,41.002175,41.20414706,41.40591636,41.60748311,41.8,42.00117116,42.20214037,42.40290784,42.1,42.30087,42.50153836,42.70200528,42.90227096,42.8,43.00016731,43.20013368,43.39989931,43.59946441,42.5,42.70046846,42.90073568,43.10080187,43.30066722,39.6,39.80337962,40.00655508,40.20952658,40.41229433,38.7,38.90428309,39.1083611,39.31223425,39.51590275,39.9,40.10307847,40.30595307,40.50862403,40.71109153,41,41.20197423,41.40374572,41.60531465,41.80668124,42.8,43.00016731,43.20013368,43.39989931,43.59946441,44.2,44.39876192,44.59732431,44.79568738,44.99385132,43.6,43.79936423
10,42.8,45,45.24442808,45.48975019,45.73596959,45.1,45.34479384,45.59048305,45.83707089,46.08456065,46.1,46.34845145,46.59781165,46.8480839,47.09927155,38.5,38.72065362,38.9421143,39.16438501,39.38746869,37.7,37.91772753,38.13625143,38.3555746,38.57569996,34.9,35.10748622,35.31573135,35.52473816,35.73450943,38.3,38.5199221,38.74064858,38.9621824,39.18452651,42.5,42.73528406,42.97142869,43.20843706,43.4463123,42.5,42.73528406,42.97142869,43.20843706,43.4463123,42.3,42.53455254,42.76996297,43.00623445,43.24337012,42.5,42.73528406,42.97142869,43.20843706,44.5,44.74259928,44.98608589,45.23046308,45.47573411,43.4,43.63857591,43.87802443,44.11834877,44.35955211,40.1,40.3265058,40.55384006,40.78200583,41.01100613,37.3,37.51626449,37.73331999,37.95116939,38.1698156,39.2,39.42321395,39.64724432,39.87209411,40.09776632,40.6,40.8283346,41.05750436,41.28751233,41.51836158,44.4,44.64223352,44.88535303,45.12936178,45.37426302,45.1,45.34479384,45.59048305,45.83707089,46.08456065,45.4,45.64589113
